500 50000
380 240 479
165 157 813
413 199 897
168 319 166
165 383 924
353 35 334
352 470 386
338 191 340
333 288 162
235 132 96
405 245 783
121 70 470
353 265 118
8 32 715
205 164 522
498 363 878
486 25 337
78 224 651
223 368 301
419 247 614
446 177 532
269 267 477
497 78 170
346 3 602
410 461 577
481 37 30
409 378 546
414 82 198
271 145 87
380 483 415
171 227 667
39 426 33
341 330 241
178 55 368
88 251 167
381 288 249
451 387 497
76 20 598
134 401 706
172 33 880
369 198 466
423 363 825
235 203 679
38 242 858
141 254 622
450 370 962
143 194 509
75 159 868
80 111 576
21 496 57
378 209 488
124 491 617
293 101 457
125 205 999
470 19 23
185 162 284
287 350 199
22 341 900
440 405 550
221 212 217
63 268 624
338 367 448
303 434 310
394 34 947
297 486 66
230 383 176
83 56 373
198 216 167
308 396 244
44 325 964
363 184 538
169 238 128
479 18 374
398 339 993
368 73 319
178 162 152
181 139 569
233 375 736
271 474 472
24 431 322
188 176 840
341 348 213
396 114 709
53 36 463
154 239 841
340 161 967
95 80 617
288 443 254
375 239 678
29 211 698
315 106 27
494 379 484
194 10 502
452 459 916
130 396 182
316 83 638
442 23 397
475 392 646
115 220 851
209 289 295
85 68 542
200 80 837
148 141 373
367 155 170
426 214 954
201 326 27
140 280 847
389 380 210
227 463 122
130 87 339
287 252 14
152 118 220
68 8 821
334 265 434
308 237 319
201 478 365
27 328 427
482 256 536
481 102 157
404 279 499
487 456 158
50 320 122
123 412 486
106 100 389
147 363 216
447 338 363
63 328 71
330 197 405
26 345 342
70 258 374
206 406 914
287 14 660
94 236 981
390 102 500
148 173 819
386 404 103
26 12 638
101 8 812
258 346 468
281 381 510
210 221 63
474 240 209
393 492 243
4 130 174
220 297 434
307 443 766
328 284 369
227 153 332
422 446 217
244 329 43
414 469 147
82 473 259
367 267 78
293 33 96
119 215 816
372 6 516
165 144 783
122 377 451
462 6 499
476 205 753
109 345 580
228 191 954
56 363 282
213 426 461
267 419 325
193 130 214
465 422 732
309 61 633
386 30 169
42 210 112
287 435 449
462 199 625
246 266 388
69 146 155
240 379 413
179 101 857
352 78 53
229 6 669
402 434 242
284 485 380
283 78 73
22 274 93
126 488 748
297 198 155
153 374 337
451 440 30
496 14 381
149 52 810
259 205 594
123 106 385
129 399 869
461 361 739
453 423 752
121 408 57
3 153 646
363 421 499
340 173 162
80 287 901
147 73 23
47 27 999
199 54 86
341 270 245
297 357 452
489 346 502
292 410 433
224 205 784
251 130 324
475 87 813
167 67 858
158 198 800
445 295 830
98 91 431
114 51 311
279 246 689
462 211 16
251 421 127
355 155 765
153 161 370
450 358 558
247 54 180
342 236 956
423 356 397
27 88 737
369 348 730
381 197 501
37 494 367
271 447 262
171 437 90
79 308 219
137 272 239
375 32 434
407 132 579
97 259 944
320 461 536
72 119 715
490 114 442
186 39 789
139 350 601
68 403 806
222 250 488
308 488 217
54 89 360
263 47 167
417 96 457
85 71 281
326 85 58
339 463 446
417 36 904
452 127 378
98 157 650
137 148 166
28 146 480
91 92 762
288 86 258
296 377 663
281 300 730
264 271 531
246 149 715
365 88 595
147 197 731
2 391 993
261 268 686
376 98 190
329 491 285
46 103 555
28 215 180
444 390 902
477 118 395
1 389 793
117 343 416
432 367 409
56 194 916
359 212 71
242 471 30
189 31 926
269 295 986
247 449 731
471 464 266
187 441 435
264 272 364
445 239 139
12 240 560
354 28 494
413 142 844
160 115 398
208 496 667
313 106 402
393 361 543
69 101 51
263 453 304
170 456 941
333 309 497
489 448 333
333 30 243
13 199 115
427 327 823
56 445 756
198 377 178
297 338 408
368 260 835
288 156 877
458 370 717
367 351 150
69 210 73
329 382 483
329 212 746
164 99 181
169 475 251
84 219 643
123 228 864
387 369 841
239 452 868
456 258 158
266 413 594
19 372 388
66 476 446
491 260 602
102 225 956
38 435 504
13 98 221
387 237 196
189 271 643
484 96 946
231 207 346
22 67 247
439 42 352
66 456 925
123 270 544
492 451 760
254 135 486
386 151 183
430 274 400
18 114 217
416 1 823
240 353 269
291 174 191
21 309 991
326 488 425
176 60 796
290 143 353
454 174 251
458 54 338
254 14 273
498 117 365
481 472 740
408 361 244
451 384 280
120 408 948
83 266 226
379 61 191
315 495 958
171 421 511
256 163 283
86 358 903
134 433 524
147 495 187
474 187 605
122 146 784
430 28 557
54 25 680
368 453 611
54 35 607
256 454 33
218 307 376
210 120 934
32 256 428
213 209 782
494 225 644
168 378 110
136 304 839
104 132 467
398 351 25
470 157 653
188 144 640
364 369 534
125 315 590
129 165 243
350 367 711
382 3 905
23 83 345
384 408 425
204 299 472
99 313 651
415 335 28
423 143 518
169 223 478
329 368 367
394 431 272
234 181 58
442 19 487
236 488 737
324 309 135
142 71 870
147 286 197
126 396 635
268 66 695
472 299 542
29 407 147
297 63 286
267 328 536
296 441 740
160 33 148
387 408 373
385 231 810
169 81 592
494 399 192
406 404 395
200 183 210
343 359 431
80 23 777
28 408 84
417 170 681
160 5 92
419 434 798
49 179 228
44 392 534
37 442 880
28 150 574
258 250 538
174 69 423
128 349 745
253 340 991
386 426 505
491 330 916
182 350 987
265 109 67
484 59 145
67 406 368
88 441 387
181 204 664
397 256 881
425 237 495
92 28 688
448 27 414
205 131 443
119 216 524
345 305 854
74 249 876
477 233 401
390 430 676
162 443 180
213 286 703
415 219 131
462 70 966
306 202 458
92 311 490
34 260 707
85 190 703
18 270 943
22 441 893
380 403 542
491 183 102
10 405 999
398 348 510
476 32 59
320 342 431
340 123 961
185 97 640
37 26 319
264 491 705
342 361 467
63 344 433
467 334 471
177 251 151
156 216 253
125 136 20
294 148 794
482 256 830
228 330 444
221 170 196
38 447 700
139 122 535
114 206 849
483 44 634
192 143 354
164 405 378
460 399 204
401 74 931
13 340 874
491 302 163
80 104 574
179 308 746
177 166 455
308 439 767
247 240 202
22 495 497
360 324 269
497 141 712
257 396 106
142 349 830
96 467 943
203 181 475
203 432 675
234 467 97
116 154 910
245 290 657
107 271 109
67 355 776
283 393 633
15 45 630
355 436 31
44 374 925
308 89 367
18 282 923
41 150 947
77 232 777
245 2 876
132 346 649
174 239 669
73 336 61
411 152 242
349 91 276
279 178 133
465 2 821
484 487 21
406 5 121
398 280 300
115 113 75
41 39 754
155 244 536
435 346 692
42 159 501
283 436 484
138 361 514
339 407 951
73 262 922
199 169 301
337 66 385
431 364 717
33 20 673
81 218 370
438 454 794
168 102 724
157 359 195
55 56 729
171 486 71
241 39 632
397 346 888
47 17 592
273 488 604
254 420 432
269 286 613
204 376 264
378 73 298
95 448 13
440 348 551
84 396 353
291 259 493
328 434 754
88 327 26
119 408 12
31 373 903
405 309 799
496 372 100
45 196 901
89 330 798
445 335 458
488 315 430
110 212 577
228 337 143
420 85 923
79 167 785
47 258 781
404 456 397
255 178 557
11 343 745
61 340 730
488 452 558
417 1 227
418 342 905
46 378 422
73 492 502
415 393 762
345 439 230
422 239 286
351 209 410
11 393 527
123 74 654
158 118 74
353 44 667
106 330 277
96 33 500
350 144 368
134 192 387
64 18 561
20 178 114
402 345 558
311 219 528
116 468 623
204 453 306
294 12 973
444 403 338
465 237 245
96 450 377
381 257 838
219 245 315
464 442 275
344 480 25
388 132 52
499 151 724
69 118 173
322 309 811
356 144 391
12 320 218
386 218 845
443 81 925
498 35 442
105 357 417
451 320 935
336 436 240
431 397 527
308 447 978
406 86 962
290 416 278
387 208 885
441 53 14
261 268 864
143 245 822
263 132 359
51 343 568
120 117 633
148 393 392
32 185 861
283 176 431
431 146 179
164 138 731
245 202 318
387 490 256
476 450 917
446 426 133
39 84 458
90 298 397
153 447 801
75 158 651
58 394 594
285 190 755
31 148 407
32 402 987
129 104 506
209 251 193
153 315 860
326 448 751
324 56 565
374 470 355
476 220 571
268 485 950
425 297 959
150 242 581
242 30 895
280 240 684
38 12 372
412 166 891
392 161 271
203 49 691
82 364 966
7 65 609
413 401 148
82 91 890
465 62 695
161 299 118
368 376 734
150 478 603
254 140 664
307 237 80
64 239 486
67 375 886
407 172 123
369 369 651
36 33 593
86 407 587
83 257 677
365 184 429
50 148 948
333 208 860
90 221 938
218 53 762
167 397 467
478 299 702
4 485 558
408 474 91
34 26 90
406 460 180
171 320 628
143 247 740
244 46 180
324 377 613
458 254 121
235 250 466
12 153 575
364 469 883
329 296 12
282 474 361
141 492 844
163 423 887
152 356 351
254 40 321
348 105 390
77 8 244
86 188 614
161 38 247
432 120 340
368 145 60
89 35 667
119 97 542
304 114 887
133 174 153
390 153 100
247 479 115
387 217 313
272 291 180
284 258 12
90 191 285
470 24 356
42 334 894
456 139 363
253 342 19
288 274 847
426 384 60
351 109 397
359 369 506
70 35 315
484 88 164
147 116 480
223 165 977
414 171 200
146 217 144
5 283 765
186 364 540
347 249 768
478 109 849
135 498 681
308 432 83
345 45 773
37 304 136
476 317 32
93 407 218
483 87 837
348 152 262
167 30 872
385 114 12
422 108 452
2 40 38
376 298 326
213 478 777
316 474 921
375 386 808
30 443 368
183 102 707
320 97 828
199 184 522
146 354 696
466 128 483
249 306 467
94 254 334
196 124 712
243 125 13
483 261 154
157 340 156
337 32 602
208 159 571
265 457 592
134 492 756
244 113 65
53 200 600
175 383 284
394 79 674
359 17 42
103 236 388
203 96 773
128 353 292
394 263 924
10 241 170
196 112 89
210 86 347
16 485 350
236 193 115
261 349 867
451 179 904
154 248 196
26 121 932
28 493 326
392 175 473
90 47 770
385 34 929
348 469 139
385 10 343
335 284 970
342 362 685
55 1 340
56 379 194
287 203 193
477 195 267
189 25 837
55 105 548
461 424 772
214 22 556
435 322 128
295 330 330
347 412 898
49 166 47
330 54 12
8 355 673
134 382 883
283 136 767
196 150 305
98 344 730
256 112 80
10 488 774
147 188 480
292 400 589
351 215 504
30 25 591
8 475 77
410 400 362
276 42 340
448 277 846
233 399 260
126 284 579
299 37 698
61 173 810
407 198 349
337 489 233
224 107 889
493 354 511
148 467 254
490 428 777
9 44 297
269 491 589
423 156 980
354 299 939
368 431 554
80 255 203
228 48 811
318 310 932
245 496 975
144 278 286
371 81 58
361 236 738
218 251 671
317 225 730
315 133 917
368 305 243
146 410 81
307 23 410
327 133 596
63 268 323
315 239 312
156 419 473
147 65 285
3 228 866
259 495 100
106 462 323
324 83 176
362 90 470
168 484 124
328 466 623
374 449 567
48 274 358
118 139 920
344 324 135
478 242 354
198 166 428
433 356 688
167 393 517
14 237 205
97 82 69
181 16 598
420 6 512
58 293 339
126 233 100
490 279 786
288 170 361
105 177 772
397 178 425
350 126 154
458 94 584
143 284 293
280 407 326
136 18 303
36 156 183
352 35 834
233 366 309
454 21 698
173 287 521
260 431 399
442 263 701
424 301 350
236 2 73
119 59 353
303 422 33
165 338 642
445 337 743
471 303 639
119 223 131
256 301 669
370 230 263
319 268 973
56 112 629
223 425 340
145 300 554
389 255 519
180 438 702
138 212 564
347 453 293
392 156 397
157 190 322
281 280 829
154 171 362
194 228 845
417 224 472
111 410 300
205 143 81
224 285 29
415 324 959
411 307 772
220 158 970
364 413 856
490 84 61
5 363 102
360 169 394
168 427 229
388 451 392
101 240 158
243 185 733
61 88 69
118 194 657
305 448 818
124 496 196
237 309 867
11 442 772
471 183 92
189 51 713
399 154 949
279 377 219
463 394 595
478 460 450
380 343 52
97 46 231
179 399 424
135 178 963
304 240 178
104 331 661
227 256 475
266 170 464
359 189 376
453 399 289
316 45 689
167 61 746
275 96 956
169 210 765
150 144 243
236 326 413
187 402 39
311 14 180
284 123 555
44 269 725
435 348 325
119 38 805
103 173 660
381 487 669
231 109 596
20 234 689
322 248 874
13 371 556
453 198 591
331 12 574
191 187 199
419 443 150
480 39 615
215 467 174
478 42 58
88 413 647
483 245 888
12 359 772
86 204 842
316 130 352
396 383 830
154 41 746
316 143 257
63 11 424
273 339 838
239 378 629
452 121 554
15 188 753
54 264 676
422 321 622
172 325 397
282 350 499
301 265 514
415 200 457
31 396 570
442 453 869
127 43 681
431 186 699
188 201 524
484 142 352
79 494 385
452 165 367
257 292 425
233 198 191
144 61 457
7 498 250
466 442 395
263 464 540
443 316 349
141 30 64
206 405 72
203 481 412
57 386 63
127 311 651
311 283 875
322 268 594
449 496 801
155 142 665
397 344 428
124 103 442
211 189 720
388 33 515
160 280 251
321 69 164
489 157 844
168 379 224
6 370 421
258 432 369
122 163 453
414 213 111
326 213 643
281 498 114
145 66 100
375 275 419
123 410 875
458 51 255
297 479 945
54 370 936
388 468 253
3 379 629
213 430 414
449 218 154
431 369 459
135 192 271
312 232 528
97 60 438
206 328 524
264 251 478
26 448 131
122 325 377
243 198 376
3 185 30
137 89 483
322 81 501
452 385 205
255 119 702
436 94 738
2 451 740
499 137 445
348 69 561
330 345 126
465 422 798
195 422 861
185 88 669
70 410 203
425 189 732
202 152 770
193 82 716
86 402 241
156 40 960
24 452 800
160 460 386
9 409 36
330 242 615
117 215 551
212 64 369
486 63 185
299 453 975
354 105 152
93 400 361
138 327 523
202 413 152
242 463 863
365 215 344
226 452 748
336 49 884
223 64 451
120 482 802
483 300 458
79 244 98
207 299 823
379 41 890
178 264 387
332 385 475
2 186 139
438 176 603
479 68 44
98 253 66
3 62 869
235 340 694
397 221 36
416 36 317
266 119 635
277 214 780
384 418 694
433 459 232
53 173 94
307 432 126
197 181 581
15 99 877
351 428 911
435 124 688
436 356 983
492 416 431
261 202 171
3 370 687
118 478 730
267 55 744
105 235 381
122 432 429
464 153 740
480 116 988
64 88 798
452 173 809
346 10 462
366 264 20
110 251 270
52 458 948
364 136 801
13 54 840
305 381 987
293 267 86
219 41 411
253 382 34
350 133 158
189 114 728
29 275 923
313 299 649
192 427 796
404 322 671
131 310 805
439 447 41
397 57 129
40 250 231
139 99 963
157 64 903
254 356 955
201 322 242
5 488 191
84 320 376
162 383 955
354 44 592
374 495 318
55 219 797
73 317 766
237 211 52
199 60 830
278 159 799
316 243 317
302 38 235
118 227 702
441 245 97
0 298 476
427 143 796
74 342 407
204 201 229
36 385 688
372 352 628
148 273 166
366 447 232
177 69 40
57 445 249
101 241 279
54 363 687
474 77 905
390 213 713
20 264 759
400 350 554
283 89 133
484 169 238
481 381 329
115 296 176
137 395 31
76 477 732
325 305 373
444 379 964
335 325 388
375 218 308
453 464 469
138 479 703
363 0 281
219 285 507
71 320 756
104 486 632
84 138 673
487 60 149
7 8 982
137 441 214
250 407 611
151 394 584
237 381 950
374 48 812
114 315 171
91 354 466
17 363 70
369 112 285
478 80 902
470 368 94
236 371 197
100 248 839
449 34 176
111 124 969
86 61 64
332 294 140
465 148 579
411 417 701
350 73 693
240 107 104
379 48 38
148 481 781
441 44 317
217 482 847
96 92 983
211 95 951
0 162 944
435 289 614
371 143 435
239 441 462
207 6 454
78 15 547
373 289 879
292 247 18
181 357 559
427 271 645
460 209 154
73 380 230
119 320 955
414 152 937
326 458 939
9 394 622
71 454 514
498 393 409
312 161 99
149 186 833
292 340 286
179 348 637
297 341 414
7 362 880
382 68 940
428 87 269
173 423 825
260 262 711
141 314 675
453 267 829
151 316 666
419 198 486
298 381 336
269 18 602
385 114 848
327 278 681
491 259 68
480 154 50
424 231 627
377 132 708
134 16 404
309 234 1000
120 59 923
163 56 435
447 479 659
390 46 356
467 250 490
7 9 317
141 498 64
455 301 954
294 287 461
308 380 642
426 424 271
400 45 189
220 105 405
450 398 620
420 267 926
301 157 554
139 368 727
462 53 998
118 16 544
84 350 185
352 159 511
306 174 726
225 374 665
476 401 652
88 464 877
267 295 793
260 356 845
394 37 147
453 453 362
285 177 746
318 10 913
30 61 899
196 485 747
110 150 579
307 281 810
11 153 902
441 56 525
26 335 900
399 416 40
5 372 666
278 405 307
246 418 318
172 325 954
192 165 612
192 333 150
438 381 594
174 211 30
239 314 268
65 271 644
319 406 618
350 442 714
84 218 354
357 468 924
286 146 329
457 248 453
205 310 833
315 236 607
256 368 868
186 25 357
468 374 319
361 473 379
431 24 432
269 264 409
273 499 96
37 119 691
112 408 976
149 11 925
479 98 670
293 319 971
235 177 817
278 147 915
331 161 220
122 260 141
334 160 405
220 265 332
341 185 533
421 430 667
444 321 136
432 15 381
34 144 228
163 435 22
485 169 913
33 492 518
161 77 839
226 476 67
147 298 359
289 247 918
436 186 460
383 233 495
447 444 800
476 192 648
379 321 762
143 362 97
150 228 811
315 124 791
183 368 232
83 302 909
499 8 571
398 214 334
295 100 836
414 298 946
474 481 30
176 6 282
216 348 46
263 87 626
347 225 540
462 469 159
295 9 157
388 144 538
183 340 432
57 457 859
296 472 132
22 491 752
45 267 986
129 222 541
393 22 171
284 197 489
384 439 885
191 119 255
164 249 76
9 6 655
170 478 260
299 253 543
110 257 41
98 378 279
408 93 449
166 151 625
362 61 382
171 339 766
26 260 535
174 92 791
80 160 672
282 305 868
274 429 560
116 92 149
396 378 297
330 174 441
51 271 639
125 28 996
184 158 28
477 110 311
48 325 132
474 420 393
457 258 949
378 241 102
86 10 950
111 302 762
18 93 825
455 60 148
71 58 729
62 347 501
457 259 299
471 153 448
12 121 807
58 451 384
292 223 456
455 406 286
114 27 353
140 367 829
356 126 516
267 420 703
356 453 287
330 396 308
141 280 19
473 357 856
453 220 576
324 277 466
57 256 850
495 41 634
280 483 400
203 389 613
121 157 235
83 165 416
129 233 822
89 380 496
187 1 906
482 360 759
30 116 624
278 273 792
74 186 659
283 46 934
446 108 273
473 259 838
119 139 761
76 353 314
290 420 43
87 306 45
42 58 447
420 411 89
375 169 988
172 146 39
191 123 400
467 316 165
363 261 691
470 53 959
333 470 289
380 141 117
268 2 72
118 342 448
69 343 319
106 29 617
335 4 384
415 100 606
392 477 314
336 3 315
440 314 680
161 316 505
239 293 571
65 105 159
380 72 333
458 47 332
3 426 754
381 5 948
374 123 701
213 470 334
291 496 525
12 64 669
455 51 537
66 291 172
150 67 677
380 142 223
393 361 292
446 467 624
126 13 750
431 447 590
36 89 340
59 466 78
44 387 271
436 378 531
293 241 108
476 213 127
225 433 937
252 316 668
463 122 774
499 438 968
354 103 275
375 406 582
49 383 684
304 67 316
449 353 84
382 343 454
139 479 270
20 150 695
354 367 529
199 281 462
210 334 777
416 256 504
398 25 487
374 392 134
258 270 769
256 23 966
45 434 394
407 6 708
162 146 18
314 489 21
196 27 629
270 52 737
304 303 330
153 294 702
35 314 980
416 408 136
370 160 820
382 71 299
342 490 243
47 438 655
161 234 425
430 288 550
62 67 514
130 23 768
63 130 992
416 15 590
466 112 135
499 0 835
37 114 226
425 85 540
50 127 182
441 428 737
173 442 238
46 173 339
222 243 879
485 322 450
477 363 43
49 442 843
329 341 683
290 366 69
358 105 800
68 286 63
10 253 219
225 4 147
63 189 181
224 451 286
146 303 910
2 456 186
199 313 457
165 158 438
270 433 507
342 459 76
94 442 682
467 377 933
242 284 820
134 115 584
306 133 619
439 499 222
319 84 1000
295 451 646
433 128 690
392 164 612
307 419 127
359 393 132
170 412 343
215 261 699
414 479 877
300 381 703
253 389 206
352 0 278
333 485 771
274 138 74
370 138 873
238 52 895
219 169 135
184 53 970
152 326 404
159 278 154
392 328 361
220 290 864
472 206 675
423 45 43
308 41 314
266 328 880
310 45 788
484 414 72
262 182 269
146 122 859
238 468 139
3 203 849
228 163 62
399 86 666
194 192 115
407 41 995
395 40 461
464 219 41
222 393 904
63 299 572
450 40 353
253 214 587
272 477 100
311 373 683
327 305 456
37 213 974
59 416 283
327 173 520
138 162 718
266 120 639
186 389 610
82 52 741
161 153 507
170 453 527
271 87 121
19 198 777
439 77 725
8 376 331
472 174 367
434 473 72
105 312 874
295 258 106
274 34 426
464 200 685
54 397 975
100 296 266
352 385 797
430 11 514
312 197 227
184 304 574
230 348 638
46 118 308
172 157 213
154 445 769
467 119 607
259 44 320
242 265 506
436 462 526
70 95 461
193 156 342
237 57 328
456 226 587
462 107 714
440 446 518
301 107 804
216 245 50
492 419 468
48 144 818
42 314 160
235 426 268
29 408 419
104 108 851
169 59 708
291 387 308
15 358 491
289 137 817
229 486 487
18 357 654
365 459 583
31 19 763
172 151 78
452 150 252
169 278 623
382 333 594
358 259 582
246 236 518
301 277 786
470 440 940
179 456 580
51 175 766
313 461 161
409 480 228
143 181 162
0 497 686
364 218 54
74 331 182
93 58 671
274 23 922
331 44 413
180 288 842
179 113 94
321 357 924
84 153 986
434 378 98
226 383 170
153 470 723
11 129 647
385 252 775
358 71 631
193 327 222
485 144 900
325 148 304
390 360 851
402 207 146
336 182 693
398 120 770
190 38 782
209 176 120
458 115 63
431 280 955
157 239 962
382 63 14
72 475 409
427 97 782
246 462 202
337 266 753
392 75 449
232 49 613
122 145 489
487 249 230
99 24 663
491 161 25
378 261 564
482 446 511
377 45 921
194 151 702
265 45 964
363 234 926
322 47 871
154 108 214
377 141 67
173 106 789
52 3 693
357 116 287
454 198 325
182 159 886
243 40 11
481 496 489
430 290 343
57 207 745
12 392 705
478 59 908
358 300 262
312 197 405
156 363 194
253 323 729
142 372 428
484 136 155
263 11 337
397 269 632
449 5 277
469 298 708
141 320 87
355 83 821
491 169 976
59 310 545
355 391 394
457 127 668
288 58 445
489 487 141
450 274 854
245 77 223
134 300 942
103 265 706
322 228 257
196 201 550
414 125 45
138 154 860
160 479 566
84 13 951
298 83 270
140 489 347
142 305 119
120 73 998
46 33 339
65 368 151
142 277 908
199 380 648
74 209 546
391 20 548
223 284 790
149 212 764
448 364 570
88 236 878
219 145 209
248 406 605
74 153 744
161 358 449
24 167 985
255 271 864
188 461 220
249 3 840
88 286 309
249 72 842
160 181 289
288 220 614
124 251 385
416 478 300
73 55 306
405 333 16
5 158 900
5 435 981
91 325 322
85 16 551
194 188 274
13 25 107
362 332 443
447 253 382
24 407 895
242 481 667
118 342 735
44 87 1000
244 402 910
52 384 448
375 49 722
351 452 898
14 449 943
141 195 579
102 257 53
366 11 805
416 406 248
279 207 644
113 18 361
230 490 359
207 224 139
328 336 240
232 169 229
180 165 841
434 225 203
464 29 533
238 456 698
1 46 64
496 373 833
231 386 975
241 64 75
422 142 447
419 339 692
230 111 629
436 401 434
402 198 302
107 21 683
492 52 518
383 471 27
449 449 533
356 253 942
392 10 198
361 296 753
229 72 217
61 348 138
163 38 257
81 56 175
3 58 587
400 343 539
109 331 681
184 14 494
313 486 734
131 196 391
386 104 449
113 365 128
425 323 150
383 195 718
367 439 780
340 448 453
282 178 407
92 227 935
313 169 410
52 346 64
476 190 194
300 132 623
367 122 949
177 147 955
324 493 698
98 453 454
279 199 502
230 359 32
362 363 877
205 375 190
89 92 375
281 329 311
231 194 80
465 297 303
364 53 637
313 192 12
186 244 740
62 108 113
107 410 407
408 459 837
459 73 201
162 483 787
437 61 561
410 129 285
459 47 643
197 87 506
309 491 407
47 182 611
473 197 930
16 388 497
407 371 415
191 468 921
320 166 119
411 309 328
461 476 111
29 438 574
424 275 62
66 67 710
332 420 698
489 185 751
332 116 574
263 340 900
192 56 777
197 289 44
101 221 797
88 443 317
463 319 854
268 326 744
263 463 732
36 420 150
409 65 792
185 196 421
337 120 83
109 464 848
405 214 663
52 30 421
131 28 235
362 347 949
182 19 329
259 214 809
133 221 865
13 493 454
307 95 812
231 218 150
84 131 870
201 190 163
9 348 814
214 214 557
490 144 373
26 436 122
92 491 590
457 247 280
465 71 869
415 426 875
155 291 685
441 157 423
255 50 843
238 340 506
378 165 104
384 338 714
489 443 803
286 499 618
285 489 979
4 318 562
132 417 930
208 23 27
395 305 321
201 107 481
306 81 226
279 413 704
407 331 667
448 462 136
261 410 74
165 119 395
22 400 735
425 2 17
210 471 39
439 462 850
37 240 29
34 372 468
76 144 516
205 218 47
22 424 784
441 253 74
8 195 436
484 216 96
202 286 884
230 116 828
77 414 179
391 210 187
68 271 624
4 254 388
19 475 229
391 299 682
129 207 560
493 386 733
46 206 755
378 415 602
356 352 703
130 478 169
392 428 980
347 207 217
66 444 785
48 375 664
317 420 48
265 280 602
141 265 33
276 121 385
140 414 423
479 162 853
369 417 554
279 337 103
325 92 968
137 108 430
151 212 74
165 461 34
379 223 754
215 457 937
98 448 752
405 89 558
97 474 641
164 438 117
436 396 562
327 203 793
413 321 694
367 85 565
164 34 642
486 413 832
82 391 102
471 283 923
263 381 840
402 66 561
256 476 107
96 88 651
353 11 322
85 498 321
459 427 596
259 374 460
444 388 33
152 31 161
281 6 336
498 137 291
468 414 772
187 402 242
186 301 627
199 413 446
133 104 240
109 70 63
212 172 752
481 408 634
230 416 91
105 68 818
49 170 267
250 163 810
150 493 496
287 23 138
249 89 538
196 19 62
359 378 196
77 378 468
93 326 572
365 184 42
365 116 773
369 177 484
27 356 440
78 281 296
300 464 737
298 323 942
39 226 27
361 27 777
227 340 786
262 472 496
9 458 849
470 277 957
92 18 807
356 158 682
87 22 495
259 183 387
323 87 828
201 238 665
444 303 60
336 202 843
274 445 430
216 6 143
486 72 204
465 104 389
180 262 948
449 216 506
192 91 664
481 154 322
61 484 130
359 183 210
310 221 608
151 112 669
250 195 294
452 47 720
56 389 611
40 473 877
330 160 186
236 227 982
149 113 567
79 401 568
260 289 650
246 105 438
189 143 579
326 396 320
17 32 662
269 286 446
252 17 680
97 213 464
128 192 282
28 79 709
4 283 624
137 180 718
177 20 452
311 204 378
412 421 149
457 125 992
5 200 57
21 283 342
201 191 427
446 183 161
375 325 54
202 247 626
200 441 665
416 473 170
43 287 908
131 366 618
488 329 157
90 494 439
90 77 510
384 395 947
482 471 433
407 232 228
407 260 710
271 72 814
229 256 316
199 163 834
340 451 475
15 373 962
10 364 258
7 69 244
227 439 788
314 287 410
439 90 592
347 306 957
222 258 482
483 72 93
1 236 777
161 242 537
74 66 356
264 59 564
74 313 966
471 156 346
16 351 132
445 28 374
88 149 901
82 78 465
319 366 635
194 192 604
492 16 832
28 113 54
52 457 385
39 464 481
344 296 359
450 425 865
154 87 543
455 231 913
102 255 974
103 198 958
402 182 380
356 310 992
387 199 791
154 113 285
84 404 929
379 391 796
37 466 515
174 475 291
136 284 576
145 35 519
409 156 482
239 108 34
166 132 676
371 176 283
55 55 401
481 263 627
428 93 745
224 462 485
48 483 33
257 65 997
129 153 260
472 306 143
193 393 544
347 317 407
469 209 735
285 362 61
101 25 803
248 454 244
358 382 889
270 422 242
164 387 393
154 309 576
303 126 176
199 173 761
364 205 768
394 471 306
348 242 886
305 76 272
53 463 37
291 440 383
195 9 770
393 289 446
379 411 945
152 425 503
188 211 398
66 301 674
69 252 340
399 230 682
394 351 43
183 241 809
71 137 359
229 49 649
246 416 414
258 355 16
152 96 896
93 356 131
10 415 376
424 401 596
373 122 11
372 397 385
56 417 730
418 96 231
227 353 190
40 452 959
178 499 986
160 136 943
441 80 560
490 478 981
97 480 423
144 193 869
271 264 295
316 292 684
407 388 647
143 468 287
57 296 775
243 259 931
481 355 46
465 199 323
79 257 436
392 16 522
130 337 702
454 221 474
110 460 651
59 340 507
458 76 256
72 216 898
76 256 100
27 429 73
358 102 864
445 203 416
230 227 105
314 397 32
288 76 364
75 143 549
177 60 926
467 40 955
318 145 198
280 71 284
87 362 693
22 97 539
126 29 188
179 436 137
252 197 198
152 51 790
453 320 647
65 491 639
155 291 614
319 495 536
404 496 666
177 362 450
99 186 529
207 97 515
434 179 570
68 210 457
407 330 617
77 32 489
178 377 427
19 301 173
285 285 211
114 202 399
386 48 784
240 336 923
168 32 394
419 449 592
446 289 10
400 262 138
376 338 60
53 67 870
294 494 929
266 82 111
255 498 342
474 261 346
162 129 985
170 306 504
338 452 556
59 296 486
55 466 75
302 259 893
55 241 183
30 497 670
177 318 768
114 128 608
213 209 445
129 177 643
101 229 39
161 442 750
255 250 953
150 286 399
41 14 34
245 14 88
450 73 129
247 407 580
278 39 483
246 375 980
167 213 60
208 398 594
355 262 118
93 250 693
406 285 951
405 130 197
51 290 223
287 79 916
489 479 291
346 458 833
405 249 22
462 308 795
104 315 769
141 320 423
81 113 441
322 252 888
79 29 63
307 332 703
67 486 951
218 297 463
174 484 503
353 376 902
357 287 833
321 264 99
445 483 380
27 273 134
