1000 75000
774 376 757
948 398 706
701 488 993
595 830 681
401 28 983
20 31 375
786 429 740
853 753 103
567 403 507
544 165 992
750 1 510
455 572 576
368 253 499
744 788 287
974 732 262
534 783 32
328 385 499
485 24 906
741 119 300
431 879 40
181 203 48
372 264 961
977 972 14
954 296 643
964 763 716
98 444 737
376 301 887
642 877 187
639 707 587
173 198 243
393 97 825
527 307 156
81 705 125
945 511 589
150 444 562
580 478 169
215 121 844
337 119 270
456 496 814
711 462 958
880 666 311
66 603 383
593 985 385
702 545 273
474 194 541
199 532 650
904 211 63
777 427 54
48 160 105
963 886 521
559 821 859
0 357 274
247 338 489
651 211 983
529 175 112
83 941 177
233 769 799
604 781 599
538 430 224
30 450 624
164 722 508
847 398 94
682 842 410
175 729 177
25 260 96
622 158 702
482 270 52
122 817 829
758 342 113
797 6 685
353 655 156
885 571 750
855 473 513
379 773 68
858 319 354
312 478 47
450 501 583
800 789 189
90 530 938
161 912 862
479 362 993
871 135 207
657 272 313
95 386 267
987 999 274
59 700 473
790 434 499
282 796 577
65 765 760
681 859 180
651 161 928
795 399 564
171 242 424
835 255 240
892 891 357
411 430 377
51 829 217
338 290 252
129 43 475
911 499 552
580 904 807
624 993 333
123 862 45
285 762 642
953 248 770
528 826 22
898 983 403
870 595 457
697 858 845
893 257 295
932 432 999
699 226 755
427 956 310
56 970 916
77 785 801
813 393 669
431 83 585
175 563 83
297 498 620
155 308 75
280 60 648
805 491 375
722 458 740
249 737 505
774 313 219
212 946 666
355 753 322
796 639 979
56 75 577
499 466 799
618 35 602
950 958 667
519 586 147
857 569 940
380 604 960
237 587 657
947 789 289
315 66 874
970 123 158
680 1 868
27 171 561
229 21 95
174 801 506
862 398 119
780 638 288
737 83 731
214 779 463
479 899 51
331 661 547
829 691 628
363 681 505
969 772 575
436 446 264
264 917 959
384 459 553
596 811 368
314 213 525
996 792 53
375 146 389
77 654 145
530 499 615
305 170 373
275 378 486
183 97 179
628 549 381
642 458 747
877 460 507
63 175 868
752 576 118
862 136 609
260 868 825
116 123 705
389 619 90
307 701 508
945 961 896
401 465 152
886 15 575
387 943 915
766 661 290
94 178 704
657 768 279
457 572 816
544 899 752
268 159 915
962 886 37
88 506 504
798 501 645
709 948 828
221 299 937
595 611 915
721 121 952
552 359 486
440 272 504
155 712 528
805 840 839
490 320 385
204 186 873
126 592 636
139 373 803
710 64 975
731 396 154
505 735 992
486 77 631
73 276 58
409 979 900
527 354 700
90 425 962
93 953 922
244 418 577
384 213 819
56 327 957
704 213 638
317 176 722
838 720 40
583 880 745
940 9 34
911 273 113
46 427 335
513 895 250
676 466 572
414 514 505
769 187 96
119 427 155
859 736 405
599 898 907
788 810 628
385 37 501
186 885 815
282 236 385
148 440 181
278 185 501
313 563 139
60 565 399
481 818 590
13 387 343
856 609 443
854 513 13
708 914 559
918 154 126
380 847 429
401 54 679
105 52 444
566 883 852
179 384 981
121 33 226
955 956 754
460 977 116
669 15 406
7 294 560
826 91 83
465 426 979
122 654 542
0 168 587
997 560 131
813 45 861
838 473 480
792 47 373
624 800 293
944 610 257
175 829 59
906 308 48
320 58 305
4 783 667
549 278 295
860 400 580
869 226 315
557 635 97
52 70 677
47 322 102
58 465 782
810 883 409
578 752 489
824 132 396
832 847 472
638 749 593
136 967 764
40 350 752
741 676 894
776 168 677
434 624 219
23 195 360
517 487 728
820 383 723
505 692 19
337 878 99
591 912 507
551 305 617
974 96 87
893 794 42
2 699 449
613 217 299
744 649 161
367 137 498
66 46 222
226 155 483
119 101 56
117 467 217
718 291 54
812 811 120
892 646 115
956 810 965
307 325 481
425 772 485
212 757 347
818 535 418
525 987 444
836 294 745
975 947 667
60 194 125
855 809 533
975 172 69
98 380 559
556 183 305
738 457 986
457 443 594
526 149 375
363 676 910
366 339 121
168 430 678
857 516 407
20 132 201
724 557 238
329 747 866
741 338 484
835 507 124
596 853 935
992 270 335
871 150 48
863 654 135
95 278 518
852 595 723
986 26 245
431 906 404
34 755 400
878 968 681
432 784 517
424 365 505
922 22 869
189 411 183
297 596 165
845 34 796
170 384 51
921 329 173
821 894 656
536 480 593
184 541 279
720 343 874
346 658 969
50 348 225
926 79 844
58 785 338
645 825 373
276 763 234
155 725 578
867 322 182
986 218 530
869 44 740
684 14 441
556 717 392
257 137 143
396 783 641
492 707 568
781 49 794
932 160 942
694 524 823
737 486 317
699 619 280
946 278 807
475 22 290
947 142 738
314 858 384
780 6 564
138 332 269
208 918 556
542 544 112
415 937 528
975 470 820
439 613 720
50 653 533
453 47 799
187 799 818
123 140 88
967 821 974
980 421 648
129 643 47
53 471 148
552 448 466
574 941 507
734 323 239
924 295 107
183 487 767
241 33 826
864 388 812
962 152 505
408 708 690
430 174 47
952 396 831
774 482 137
724 512 256
295 830 451
979 778 245
544 379 64
800 512 690
639 451 495
483 58 622
881 571 187
441 647 145
162 430 953
215 595 863
978 921 826
836 566 31
438 35 809
433 269 206
555 687 904
711 595 188
178 531 409
119 887 26
455 579 727
450 217 45
354 960 969
374 927 718
428 671 883
518 528 512
983 303 126
583 171 332
834 235 624
462 927 898
188 787 183
662 273 132
337 160 908
744 966 889
58 365 915
539 665 472
772 223 262
376 441 191
49 581 205
691 880 969
787 656 133
475 0 437
690 32 871
820 115 54
151 692 719
923 163 784
100 41 79
615 720 949
641 646 879
190 970 552
46 321 475
178 578 258
366 381 832
106 67 128
279 575 572
681 595 975
624 753 229
82 885 646
426 347 602
915 998 317
44 199 695
969 351 67
6 845 34
651 291 49
506 505 362
899 687 758
816 578 268
29 232 334
836 922 351
661 63 413
353 971 486
80 6 803
524 382 97
240 727 403
12 194 870
201 400 83
773 366 948
428 367 355
296 486 106
348 879 938
333 932 908
967 410 919
439 451 270
615 32 162
186 418 367
948 450 551
706 59 353
632 740 861
999 165 841
19 583 45
521 577 987
229 33 296
875 834 486
540 838 532
213 437 194
864 650 380
110 177 446
396 651 495
13 140 285
189 443 84
368 900 493
904 164 773
783 858 656
207 334 751
704 534 767
842 826 282
456 170 607
404 625 525
591 362 672
837 864 441
613 30 528
868 899 519
79 802 882
490 179 99
750 386 474
576 53 397
160 68 24
217 941 518
45 313 319
858 845 838
121 349 890
491 371 559
432 536 338
370 49 642
983 61 866
897 216 88
402 787 658
638 422 510
573 15 278
210 935 692
568 56 237
71 97 920
497 373 216
184 740 482
901 804 579
645 105 812
761 821 218
644 257 717
318 495 281
912 327 543
257 356 453
266 219 464
440 61 490
404 948 450
628 119 515
176 285 827
748 671 192
739 673 864
602 219 523
171 71 672
410 281 332
719 345 380
391 441 396
939 312 423
558 625 567
171 365 22
136 658 54
672 320 972
541 945 530
749 213 683
936 558 107
799 27 128
77 46 724
474 909 272
919 834 328
584 879 156
826 174 300
291 181 115
312 916 297
430 139 318
23 346 493
121 466 353
167 425 662
211 838 100
986 309 177
316 899 957
238 198 714
0 82 159
151 401 553
923 17 954
875 64 806
692 814 205
65 226 70
66 100 216
650 224 160
457 440 16
173 838 545
158 848 327
166 254 955
298 701 974
254 912 642
525 805 575
163 996 616
594 887 958
359 2 734
206 85 534
804 93 797
552 527 144
875 151 263
559 397 242
762 331 131
242 578 877
362 149 642
965 147 672
614 885 496
397 352 558
497 765 140
509 696 909
464 415 634
496 281 867
885 380 800
564 93 327
686 587 216
776 175 280
792 666 290
687 325 885
301 391 308
172 889 334
16 144 254
894 459 375
711 439 328
731 938 758
911 551 107
463 444 590
970 450 486
995 411 193
544 934 570
70 678 928
301 428 73
244 178 522
987 948 945
499 901 566
477 449 252
610 889 639
130 269 718
663 152 613
283 139 186
521 521 395
957 683 831
666 857 653
443 209 749
192 169 825
47 476 205
665 91 699
171 28 576
944 405 125
673 597 93
812 738 601
803 542 382
89 276 755
939 369 345
360 594 744
800 554 584
220 558 694
805 77 929
797 351 258
458 211 665
544 121 132
66 494 169
546 189 564
601 190 760
930 876 645
125 978 410
61 191 645
921 281 717
370 721 58
675 896 330
137 803 239
784 224 341
135 243 371
645 458 147
870 679 373
110 819 375
881 984 335
941 603 626
798 107 359
336 37 529
657 49 818
862 986 162
865 376 505
514 879 21
743 163 785
2 152 682
716 428 850
867 411 76
762 309 55
818 880 456
925 707 243
322 753 743
14 610 403
280 623 741
135 555 238
288 354 947
934 888 383
233 843 716
444 201 531
718 649 92
55 187 13
888 967 192
192 553 830
18 82 768
584 229 101
761 82 615
725 85 760
822 551 924
670 714 723
414 620 161
806 902 789
637 192 592
507 364 825
192 164 718
936 943 713
94 288 122
836 984 877
704 938 911
380 90 892
868 476 752
155 153 261
874 498 66
664 47 153
370 786 161
945 741 601
871 1 585
270 512 723
129 570 628
677 988 307
426 257 396
908 701 53
267 250 423
751 708 468
734 704 995
372 499 304
404 215 233
239 894 849
547 350 468
270 475 900
184 387 353
441 755 567
212 937 131
165 845 678
531 914 452
26 351 679
871 819 967
853 843 104
12 134 531
319 376 99
809 526 567
456 496 355
869 358 423
416 438 765
548 887 45
628 92 27
640 409 120
606 607 330
640 856 510
966 167 264
546 849 397
685 793 508
982 667 692
847 103 435
711 212 862
975 251 773
852 368 811
317 726 96
606 6 668
74 57 463
720 915 430
283 59 947
94 392 564
577 692 307
98 837 537
658 167 469
14 350 900
292 639 523
421 92 240
197 59 165
414 495 646
295 32 246
972 301 662
261 254 726
557 524 141
712 866 343
896 651 104
417 765 872
104 64 190
391 660 364
753 981 839
968 952 71
352 245 394
573 339 532
190 808 77
222 31 501
137 539 508
838 722 124
479 275 677
888 797 804
21 446 992
165 869 262
312 367 294
320 271 579
2 4 922
833 364 683
997 50 512
778 627 817
682 605 850
786 998 897
227 803 210
792 781 988
290 943 179
117 899 287
926 298 708
238 275 415
154 422 925
954 31 451
586 598 768
605 387 858
926 222 695
347 325 303
616 485 703
782 399 469
54 979 21
363 903 454
908 299 607
650 559 623
598 990 850
61 307 399
782 363 367
527 478 459
955 504 58
703 705 309
65 862 697
808 953 476
719 946 332
259 113 510
235 794 548
838 690 567
345 285 437
976 348 448
725 45 639
791 778 53
423 294 999
369 991 317
972 440 642
2 760 52
225 428 795
68 59 753
520 543 323
203 962 693
849 552 21
186 311 668
875 889 885
869 777 55
465 311 499
898 687 17
558 2 618
658 893 89
184 88 84
324 602 342
947 224 372
572 111 313
209 980 370
716 585 891
838 751 324
53 951 217
599 287 506
388 640 133
534 346 781
143 276 721
143 339 868
973 473 184
432 256 118
576 61 955
746 54 527
983 502 173
680 610 426
885 191 108
832 282 511
854 944 758
686 435 504
55 929 583
142 137 260
48 14 840
382 442 585
175 263 206
167 375 573
569 129 723
484 968 561
279 528 257
739 347 150
358 4 20
672 621 49
545 452 440
305 567 148
233 247 234
724 432 749
160 954 885
495 436 185
125 24 308
486 772 767
622 994 961
980 341 144
132 808 485
311 741 17
149 639 457
75 391 643
892 594 173
626 785 695
893 389 181
43 14 526
872 1 948
69 325 901
213 236 223
432 250 813
859 273 183
394 955 247
164 775 842
745 496 601
109 913 268
110 612 670
143 760 270
148 684 586
227 354 783
619 132 205
269 662 788
443 875 539
87 853 840
509 339 807
698 70 299
423 444 610
942 803 983
510 171 875
776 628 210
847 458 767
89 677 677
615 921 355
13 609 521
519 168 268
857 532 895
645 335 970
245 408 585
261 575 679
285 944 400
693 257 371
656 6 225
673 794 618
77 266 306
620 269 230
535 807 571
174 976 532
550 982 93
181 318 435
564 802 954
429 233 633
277 215 11
905 203 111
123 612 408
995 916 184
271 474 272
173 967 541
507 735 529
887 8 644
111 481 73
146 529 319
463 982 174
216 898 938
981 443 517
476 396 982
227 622 31
528 182 20
397 159 176
388 840 524
884 887 151
280 283 133
693 518 461
490 305 978
429 792 869
240 25 53
807 726 432
472 116 142
747 484 951
276 778 407
961 643 606
710 665 895
241 531 899
908 701 240
639 211 181
795 183 714
956 142 199
60 275 326
41 816 258
712 907 653
244 834 180
978 53 500
37 386 82
692 552 991
849 470 543
452 24 101
863 515 71
727 135 941
5 625 788
571 281 132
746 186 926
766 780 798
333 937 856
587 310 505
674 570 715
205 837 320
590 775 465
308 661 863
252 743 416
616 886 640
934 855 593
831 846 337
998 574 18
758 299 952
653 675 217
933 915 943
456 491 631
290 522 962
613 118 411
351 156 780
761 278 591
634 211 947
208 863 516
433 135 16
912 290 351
436 645 624
609 795 372
978 463 749
854 834 910
904 65 904
393 805 328
831 922 384
899 862 636
563 873 100
816 764 900
539 437 853
329 519 651
436 833 474
367 959 901
792 716 409
876 984 355
776 289 661
602 267 94
748 244 316
788 495 887
905 963 835
675 793 687
559 937 671
259 156 883
590 256 130
835 839 892
540 234 876
833 206 228
576 763 463
857 196 537
115 800 500
877 99 991
486 888 883
941 30 663
522 734 840
866 674 319
290 478 995
731 643 538
710 641 938
7 724 581
232 11 243
409 858 594
531 149 476
162 922 715
341 902 874
843 37 716
544 338 556
325 416 779
115 819 211
70 201 741
558 28 431
919 917 660
45 463 835
480 163 639
906 730 182
225 221 206
412 680 132
643 524 468
171 609 588
191 133 771
714 442 849
403 672 933
663 694 236
800 144 970
634 387 140
103 885 900
436 576 100
117 528 767
121 119 676
951 490 328
73 473 874
880 731 541
473 636 388
820 293 771
795 404 644
135 654 738
54 635 768
306 176 442
847 305 180
256 720 544
363 162 987
511 50 438
116 414 555
887 364 887
122 894 206
537 43 372
719 817 550
698 116 573
876 209 705
141 990 553
89 508 146
839 89 527
96 141 674
754 753 37
769 152 986
456 346 858
622 491 817
173 391 354
792 477 381
879 994 729
560 198 515
142 300 540
158 678 534
507 415 150
276 856 950
14 896 240
548 443 91
963 214 442
815 969 401
317 969 454
585 302 635
965 831 586
93 242 269
999 450 754
794 670 734
379 397 499
695 907 720
21 511 314
174 967 933
870 629 552
428 904 349
833 994 859
392 815 463
68 104 474
304 861 794
376 27 896
281 198 596
54 80 667
315 238 111
694 259 604
456 512 251
673 517 861
574 419 773
980 693 770
513 297 596
868 810 30
633 868 925
658 259 937
703 512 945
620 509 616
658 423 370
727 597 561
390 457 193
250 603 84
195 714 843
813 122 463
586 889 375
748 999 712
143 828 314
683 774 852
737 751 342
596 568 710
940 434 308
120 180 934
882 772 85
832 917 236
720 190 50
968 723 425
560 873 506
637 786 705
381 666 528
450 385 766
964 539 887
54 48 99
839 801 233
499 732 584
244 103 253
442 524 670
575 522 255
396 492 258
317 338 880
313 858 502
25 851 408
689 582 392
186 59 320
313 721 666
598 372 628
426 63 442
653 931 587
790 228 880
383 127 54
252 761 258
949 369 965
385 841 687
203 638 431
510 944 425
486 437 211
580 17 523
89 935 308
966 784 796
313 325 624
32 233 308
925 269 734
616 37 833
946 998 338
187 434 915
9 729 504
2 760 643
932 950 243
565 962 506
312 297 478
147 713 36
625 816 891
620 854 317
189 782 528
734 101 136
778 789 997
549 2 858
443 839 929
309 137 451
168 811 192
430 929 429
105 339 481
708 213 662
254 6 215
260 312 273
996 690 663
466 76 333
306 388 581
20 180 604
646 495 662
650 351 142
68 566 853
777 765 730
274 327 690
818 760 41
875 615 609
624 146 527
170 17 855
197 515 819
577 109 419
857 517 334
17 467 101
616 907 326
439 754 457
927 378 887
834 975 588
40 885 10
943 961 210
727 860 265
570 200 18
779 802 190
835 356 708
12 216 341
938 449 759
203 876 276
725 768 967
12 138 735
141 778 353
757 98 404
218 169 365
535 565 645
111 550 910
196 202 61
674 114 905
526 122 258
513 454 402
96 335 802
75 729 197
365 61 135
135 914 746
481 955 631
355 487 329
136 618 693
109 69 787
938 447 506
467 409 858
952 214 701
930 104 936
992 923 68
704 759 812
855 1 205
904 799 714
644 444 405
876 388 339
275 426 318
724 925 769
484 223 208
240 273 532
628 945 564
573 874 138
217 431 434
496 339 308
415 961 865
159 651 31
944 1 160
218 99 148
341 966 165
297 282 173
602 106 465
400 260 841
269 346 578
349 2 918
915 286 67
291 964 564
176 819 194
979 279 255
20 484 480
207 47 919
526 155 347
670 933 611
54 391 651
323 821 658
425 68 890
282 236 141
283 106 660
180 788 933
934 262 130
82 960 856
994 225 821
288 519 237
241 903 811
784 52 434
974 910 376
627 802 418
702 137 949
862 279 62
768 588 844
767 804 855
435 588 244
682 187 127
419 901 333
975 808 473
507 308 427
952 663 274
290 807 44
841 894 441
997 259 488
518 34 866
203 368 197
487 184 221
489 791 175
703 713 414
238 925 672
843 411 91
334 470 32
0 752 988
721 26 920
961 506 782
685 66 703
487 587 636
909 797 316
40 76 678
343 645 785
459 792 654
899 543 274
855 971 240
578 809 849
946 216 538
343 756 448
772 473 974
737 988 166
28 917 556
846 239 616
124 186 635
154 695 339
69 463 902
140 955 924
614 538 749
277 821 619
656 844 35
245 704 65
701 483 429
16 40 180
167 204 459
802 169 176
101 340 557
792 867 160
758 767 894
573 286 915
601 947 149
785 585 800
910 64 67
93 118 380
259 816 258
562 910 173
758 257 906
757 914 476
835 868 15
372 206 905
57 48 905
544 846 692
747 310 519
358 326 21
498 618 990
371 670 782
1 590 316
515 959 708
701 450 561
736 820 864
199 731 473
777 371 359
631 352 686
987 996 81
79 871 594
929 413 799
810 606 240
767 324 955
632 944 493
957 329 417
310 298 488
667 689 960
975 888 350
126 241 937
205 61 157
581 272 133
371 162 394
810 231 569
766 5 877
240 42 455
669 365 956
986 984 923
355 13 866
933 60 261
998 917 684
850 173 656
281 215 867
559 484 217
163 705 532
467 600 51
746 901 814
21 505 761
162 9 49
203 962 682
266 276 329
698 792 86
863 462 910
413 799 696
902 719 351
552 855 938
582 126 149
876 254 665
19 753 765
709 54 997
645 175 120
965 825 277
137 622 808
278 981 189
883 306 792
271 435 631
901 999 412
153 266 977
729 529 262
802 45 635
807 730 171
514 88 795
545 126 263
258 988 277
617 302 687
204 483 207
711 310 190
811 794 42
950 96 74
740 422 557
56 537 303
272 683 696
101 531 670
645 439 468
546 537 762
661 123 33
116 326 563
300 879 741
634 949 50
533 630 871
494 535 579
137 139 585
138 21 478
60 328 984
478 812 746
861 422 819
993 528 757
569 399 795
902 552 395
689 637 791
766 306 980
869 771 784
148 272 346
524 464 387
722 221 394
144 11 506
849 521 474
751 430 822
853 307 376
411 724 472
777 599 290
280 609 97
928 817 640
855 253 809
218 223 661
177 117 16
491 74 895
299 183 76
629 589 208
85 28 27
70 292 702
157 693 136
393 646 850
515 511 205
188 881 885
487 237 831
298 451 308
996 240 812
908 736 60
532 375 347
33 890 536
760 439 271
363 647 960
430 932 957
956 815 506
675 702 534
699 942 838
851 876 63
211 277 83
195 59 155
961 852 502
393 456 107
690 748 940
336 327 630
883 270 842
523 266 369
778 183 718
242 175 400
128 457 978
137 704 112
188 64 428
584 965 286
173 606 755
890 54 45
756 903 803
942 741 238
644 8 93
469 574 651
15 774 191
233 43 354
292 45 990
887 840 314
755 375 182
184 60 649
120 320 71
72 357 554
576 739 238
74 969 189
952 88 20
178 601 749
406 97 256
942 497 237
578 89 174
566 727 106
348 75 606
78 697 148
395 247 556
240 939 808
387 747 246
910 50 538
598 860 15
643 618 360
815 646 512
852 822 248
647 651 409
548 969 431
37 623 160
610 222 961
424 478 754
289 94 319
758 334 113
350 497 143
325 406 985
698 991 75
957 712 166
350 580 399
604 611 749
477 746 101
592 741 403
443 935 330
864 626 379
400 5 825
218 187 122
210 957 278
349 657 483
920 928 461
311 320 457
689 181 475
990 748 899
371 86 136
924 935 455
254 956 571
525 347 532
116 58 781
605 935 795
621 561 685
189 37 837
529 588 306
822 428 14
974 488 335
216 822 85
112 303 844
237 22 995
714 16 866
441 901 345
598 362 345
739 608 357
419 822 640
58 317 267
532 454 89
112 520 665
521 719 896
457 811 879
887 64 420
943 21 547
722 135 920
768 795 831
883 126 370
310 449 537
106 142 945
14 117 535
234 305 803
180 796 958
679 336 921
763 814 681
331 833 277
520 684 505
369 566 716
733 738 726
902 198 389
418 60 77
320 208 696
403 388 192
309 964 896
688 820 38
331 413 462
842 340 289
112 258 551
271 913 488
53 631 92
317 576 815
55 184 123
843 28 478
874 563 360
499 472 726
504 684 334
190 207 482
2 470 521
601 388 960
380 202 377
867 461 626
13 624 733
69 563 147
44 678 568
373 628 845
734 692 533
624 750 943
513 540 681
920 721 188
738 538 567
547 784 290
86 682 737
306 668 862
283 433 227
460 87 284
896 406 41
328 642 279
741 20 88
205 930 146
926 876 154
759 860 714
385 238 574
247 418 315
532 358 898
544 918 504
464 611 529
925 114 437
788 424 718
995 234 264
689 325 473
328 471 329
653 599 578
479 747 472
433 702 546
353 62 646
21 88 722
489 436 690
679 149 384
362 43 394
111 393 777
549 369 340
210 496 51
621 414 732
902 108 469
845 774 950
699 569 410
43 599 81
470 467 212
498 333 46
306 35 715
495 267 994
665 519 199
623 780 859
393 648 22
532 180 714
297 812 847
345 393 511
420 271 954
790 473 435
128 788 935
5 97 30
815 368 676
11 58 511
988 683 696
923 309 770
400 766 411
43 219 372
7 411 246
810 699 968
164 424 952
396 921 97
651 715 766
662 828 332
84 68 146
391 677 819
735 393 22
43 569 659
812 23 400
69 758 779
467 568 174
626 815 412
976 74 900
39 676 43
232 743 270
273 739 330
179 199 442
613 846 466
361 709 160
186 935 157
148 934 187
909 834 732
861 759 403
715 167 446
766 579 770
114 742 152
78 693 876
570 728 193
29 529 548
965 747 832
465 415 246
294 560 819
136 444 257
605 857 600
771 459 699
77 205 737
34 802 637
399 697 757
13 367 993
409 139 761
826 78 973
61 375 695
510 896 660
39 377 214
45 319 441
211 587 695
966 40 699
454 838 787
160 836 528
47 741 772
217 511 607
542 571 784
554 767 423
482 318 861
67 372 213
660 42 410
875 267 208
183 234 675
111 386 980
579 682 177
131 597 192
408 436 942
836 736 940
461 631 111
67 609 66
891 313 152
922 415 186
128 425 373
757 357 404
964 300 93
943 937 394
564 303 244
526 493 46
581 940 911
179 159 344
482 798 145
943 311 552
808 962 613
744 214 933
439 810 655
947 146 922
461 747 490
884 756 146
59 171 158
416 500 833
124 778 793
926 965 56
513 854 118
612 946 868
979 605 751
736 769 880
576 144 316
631 223 864
959 49 893
166 338 923
958 838 73
600 362 334
460 434 509
789 294 851
175 969 209
417 346 780
768 931 458
825 27 385
822 973 977
574 593 331
563 149 62
654 385 329
440 140 571
572 191 68
699 102 660
425 811 680
500 10 44
233 284 636
214 121 149
100 399 296
375 695 124
34 138 151
865 552 268
548 47 475
755 640 897
859 110 68
486 505 424
362 991 447
46 386 487
932 752 242
184 245 762
695 664 576
208 943 703
563 632 756
524 339 11
234 634 698
268 63 645
562 353 943
882 560 384
584 821 598
476 615 752
672 392 352
298 873 719
318 198 419
465 947 169
595 116 418
605 315 999
323 85 10
455 373 162
904 67 213
90 135 138
545 571 196
47 166 444
335 374 730
305 684 778
953 967 229
626 205 232
123 8 932
589 815 788
994 131 337
50 292 992
135 647 333
803 545 719
359 518 277
104 773 322
263 876 570
673 92 380
305 814 248
752 193 661
19 69 416
143 287 791
912 647 459
682 396 461
260 540 725
681 236 199
277 900 474
765 340 285
469 725 393
623 600 880
485 0 722
410 265 760
311 785 592
941 687 144
196 943 891
450 410 861
423 234 648
377 932 764
612 876 401
453 745 715
514 359 527
571 559 268
491 820 194
799 363 926
433 961 307
623 850 24
721 547 553
58 647 132
190 101 256
905 612 443
818 333 889
416 94 500
626 932 71
918 949 390
18 234 328
250 947 372
235 246 81
385 285 198
797 124 968
321 746 265
486 633 795
226 645 110
547 672 420
138 126 965
443 228 921
611 90 717
243 302 449
197 235 996
399 132 18
157 278 331
415 161 613
228 790 51
716 589 987
367 952 242
350 633 129
749 910 487
589 974 277
772 455 209
945 61 462
746 216 943
746 380 548
600 93 66
738 205 715
751 145 801
684 572 285
61 954 616
966 393 74
438 359 808
473 294 244
273 385 536
555 944 794
592 941 444
441 769 321
822 210 425
396 984 41
546 83 215
515 162 162
342 353 979
549 59 402
757 936 434
416 479 537
446 914 161
840 87 945
331 177 525
835 724 102
615 521 922
272 46 668
198 717 662
336 384 690
409 428 310
637 199 850
74 185 360
662 83 141
759 745 398
193 835 280
66 320 38
103 790 677
394 647 111
543 430 92
380 397 388
809 468 350
629 864 376
839 751 56
325 970 893
791 237 631
377 884 968
492 458 941
669 753 842
427 583 633
188 10 487
160 856 468
694 968 531
889 6 477
622 457 747
21 900 346
110 69 470
168 550 991
169 536 735
172 968 481
394 73 322
231 560 744
89 846 559
515 285 753
307 16 844
102 953 733
699 613 254
370 309 670
361 960 863
3 201 699
853 342 634
390 932 239
474 592 666
195 522 47
787 395 37
515 891 396
323 471 817
327 894 237
514 858 409
161 566 459
164 461 73
635 433 79
881 500 620
288 415 873
276 966 948
403 888 331
816 809 76
415 771 819
813 340 652
691 120 325
604 427 745
797 602 611
726 122 417
601 302 563
998 894 910
201 824 41
286 153 327
66 292 728
894 783 24
141 490 609
845 667 27
675 962 472
931 143 995
132 537 880
237 541 224
425 693 843
224 412 570
247 688 862
385 545 352
37 496 771
311 827 553
159 428 312
967 846 337
802 875 272
505 409 72
653 205 629
427 250 520
554 84 586
9 551 991
273 425 986
433 241 522
318 578 833
93 418 213
828 920 314
115 666 243
547 170 274
697 925 879
340 781 481
866 597 260
522 669 900
76 875 445
123 905 917
639 367 250
671 624 119
163 511 830
573 809 363
717 672 761
253 403 510
19 226 964
635 368 126
365 787 404
193 568 530
632 372 893
218 137 52
959 758 723
608 650 800
842 691 966
491 964 247
367 637 430
610 407 334
287 427 802
540 464 827
799 442 73
512 447 480
880 891 236
877 441 586
453 749 298
430 99 701
443 916 533
895 333 900
143 519 112
707 71 466
616 73 681
492 326 78
154 582 979
20 557 552
111 487 53
167 72 441
554 490 510
254 424 824
168 341 877
288 169 798
288 661 110
255 650 86
583 398 684
437 336 679
769 10 436
745 383 332
576 341 87
902 106 590
621 651 287
497 554 672
606 354 60
363 124 991
859 168 911
284 956 440
751 305 390
905 300 28
588 350 391
405 332 608
724 154 916
510 783 483
808 34 843
650 389 300
435 702 959
541 77 760
497 540 174
467 37 900
765 567 382
760 683 14
766 39 976
101 554 436
45 307 146
45 8 642
807 438 246
801 644 98
873 932 530
725 465 733
226 178 137
979 234 963
463 738 392
900 493 300
920 739 289
40 708 437
257 794 519
504 241 894
900 294 971
344 165 664
481 612 403
293 986 124
688 371 753
468 315 51
481 614 887
815 414 90
173 592 672
189 132 623
194 67 92
818 224 700
655 403 273
424 800 950
723 552 862
182 589 911
665 630 892
833 314 573
939 226 200
820 205 200
578 931 865
10 663 592
826 839 823
951 634 647
888 582 676
611 27 377
692 463 135
48 587 603
671 606 482
686 144 312
689 688 435
64 345 602
857 327 854
582 899 782
323 880 645
115 482 571
353 588 350
663 781 981
740 143 335
20 260 619
892 973 540
45 309 175
612 994 491
313 728 560
898 539 590
75 887 916
305 388 878
756 557 763
914 446 299
709 156 973
436 570 17
264 570 127
243 19 839
957 873 596
383 992 458
396 405 978
23 30 560
578 762 214
371 528 642
637 481 526
49 78 858
392 970 44
411 503 779
910 42 62
874 954 842
422 543 298
452 576 561
475 371 654
611 571 448
588 646 590
521 623 734
569 709 573
645 215 965
588 435 514
529 949 608
525 332 786
361 113 532
644 430 291
273 612 862
681 486 24
247 770 107
422 60 781
904 715 679
312 544 822
361 992 297
337 926 667
882 444 426
56 933 957
529 205 532
28 56 346
276 587 659
784 653 995
664 866 982
817 171 14
972 428 990
798 915 515
700 697 374
839 561 39
71 507 915
879 828 799
168 796 761
272 77 422
795 86 495
938 245 784
53 85 367
128 965 886
23 309 170
274 38 946
949 174 93
958 670 16
365 663 386
724 634 358
512 559 303
398 972 214
575 111 770
434 627 806
805 22 120
513 43 688
839 551 82
509 397 556
798 706 804
145 440 742
4 962 489
66 242 255
37 587 540
424 699 758
267 580 760
576 330 941
376 710 222
59 3 317
101 714 540
425 610 777
779 299 291
740 480 681
337 386 229
552 739 790
591 252 182
313 683 698
914 922 339
734 837 86
131 611 842
625 697 724
317 890 397
802 201 772
638 998 785
313 871 582
674 829 739
777 25 904
265 466 520
674 941 292
221 644 56
559 924 379
445 842 265
702 96 964
210 870 163
643 606 437
538 316 871
